concept_id	term
34748411000001105	Amoxicillin 1g powder for solution for injection vials (Bowmed Ibisqus Ltd) (product)
144611000001100	Amoxicillin 1g powder for solution for injection vials (C P Pharmaceuticals Ltd) (product)
558111000001107	Amoxicillin 250mg capsules (A A H Pharmaceuticals Ltd) (product)
23477711000001105	Amoxicillin 250mg capsules (Accord-UK Ltd) (product)
9785311000001100	Amoxicillin 250mg capsules (Almus Pharmaceutical Ltd) (product)
739011000001101	Amoxicillin 250mg capsules (Alpharma Limited) (product)
361711000001108	Amoxicillin 250mg capsules (Approved Prescription Services) (product)
10380511000001103	Amoxicillin 250mg capsules (Arrow Generics Ltd) (product)
15981611000001108	Amoxicillin 250mg capsules (Bristol Laboratories Ltd) (product)
33680711000001103	Amoxicillin 250mg capsules (Brown & Burk UK Ltd) (product)
22608411000001104	Amoxicillin 250mg capsules (Doncaster Pharmaceuticals Ltd) (product)
13110911000001100	Amoxicillin 250mg capsules (Dowelhurst Ltd) (product)
36932811000001108	Amoxicillin 250mg capsules (Flamingo Pharma (UK) Ltd) (product)
325811000001107	Amoxicillin 250mg capsules (IVAX Pharmaceuticals UK Ltd) (product)
833211000001107	Amoxicillin 250mg capsules (Kent Pharma (UK) Ltd) (product)
12948011000001101	Amoxicillin 250mg capsules (LPC Medical (UK) Ltd) (product)
29993011000001108	Amoxicillin 250mg capsules (Mawdsley-Brooks & Company Ltd) (product)
38787311000001107	Amoxicillin 250mg capsules (Medihealth (Northern) Ltd) (product)
19725711000001109	Amoxicillin 250mg capsules (Medreich Plc) (product)
19187411000001106	Amoxicillin 250mg capsules (Milpharm Ltd) (product)
17779911000001102	Amoxicillin 250mg capsules (Phoenix Healthcare Distribution Ltd) (product)
35591111000001108	Amoxicillin 250mg capsules (RX Farma) (product)
228311000001104	Amoxicillin 250mg capsules (Sandoz Ltd) (product)
29765011000001104	Amoxicillin 250mg capsules (Sigma Pharmaceuticals Plc) (product)
458811000001108	Amoxicillin 250mg capsules (Sun Pharma UK Ltd) (product)
145611000001104	Amoxicillin 250mg capsules (Unichem Plc) (product)
413911000001103	Amoxicillin 250mg capsules (Viatris UK Healthcare Ltd) (product)
21764811000001100	Amoxicillin 250mg capsules (Waymade Healthcare Plc) (product)
18145411000001107	Amoxicillin 250mg capsules (Wockhardt UK Ltd) (product)
111921000001107	Amoxicillin 250mg capsules (product)
90411000001106	Amoxicillin 250mg powder for solution for injection vials (A A H Pharmaceuticals Ltd) (product)
34748011000001101	Amoxicillin 250mg powder for solution for injection vials (Bowmed Ibisqus Ltd) (product)
283611000001108	Amoxicillin 250mg powder for solution for injection vials (C P Pharmaceuticals Ltd) (product)
819911000001107	Amoxicillin 250mg/5ml oral suspension (A A H Pharmaceuticals Ltd) (product)
9786911000001106	Amoxicillin 250mg/5ml oral suspension (Almus Pharmaceutical Ltd) (product)
256911000001103	Amoxicillin 250mg/5ml oral suspension (Alpharma Limited) (product)
830011000001107	Amoxicillin 250mg/5ml oral suspension (Approved Prescription Services) (product)
10427411000001100	Amoxicillin 250mg/5ml oral suspension (Arrow Generics Ltd) (product)
15984511000001106	Amoxicillin 250mg/5ml oral suspension (Bristol Laboratories Ltd) (product)
28943611000001107	Amoxicillin 250mg/5ml oral suspension (Crescent Pharma Ltd) (product)
22609811000001109	Amoxicillin 250mg/5ml oral suspension (Doncaster Pharmaceuticals Ltd) (product)
13112811000001106	Amoxicillin 250mg/5ml oral suspension (Dowelhurst Ltd) (product)
555611000001105	Amoxicillin 250mg/5ml oral suspension (IVAX Pharmaceuticals UK Ltd) (product)
213311000001100	Amoxicillin 250mg/5ml oral suspension (Kent Pharma (UK) Ltd) (product)
38787511000001101	Amoxicillin 250mg/5ml oral suspension (Medihealth (Northern) Ltd) (product)
17781711000001107	Amoxicillin 250mg/5ml oral suspension (Phoenix Healthcare Distribution Ltd) (product)
828811000001100	Amoxicillin 250mg/5ml oral suspension (Sandoz Ltd) (product)
15065511000001104	Amoxicillin 250mg/5ml oral suspension (Sigma Pharmaceuticals Plc) (product)
673011000001105	Amoxicillin 250mg/5ml oral suspension (Sun Pharma UK Ltd) (product)
767611000001107	Amoxicillin 250mg/5ml oral suspension (Unichem Plc) (product)
568411000001107	Amoxicillin 250mg/5ml oral suspension (Viatris UK Healthcare Ltd) (product)
21776211000001103	Amoxicillin 250mg/5ml oral suspension (Waymade Healthcare Plc) (product)
548011000001109	Amoxicillin 250mg/5ml oral suspension sugar free (A A H Pharmaceuticals Ltd) (product)
328211000001104	Amoxicillin 250mg/5ml oral suspension sugar free (Accord-UK Ltd) (product)
9787311000001108	Amoxicillin 250mg/5ml oral suspension sugar free (Almus Pharmaceutical Ltd) (product)
520311000001108	Amoxicillin 250mg/5ml oral suspension sugar free (Approved Prescription Services) (product)
10428411000001101	Amoxicillin 250mg/5ml oral suspension sugar free (Arrow Generics Ltd) (product)
15984911000001104	Amoxicillin 250mg/5ml oral suspension sugar free (Bristol Laboratories Ltd) (product)
42203911000001103	Amoxicillin 250mg/5ml oral suspension sugar free (Brown & Burk UK Ltd) (product)
22610011000001109	Amoxicillin 250mg/5ml oral suspension sugar free (Doncaster Pharmaceuticals Ltd) (product)
13113311000001107	Amoxicillin 250mg/5ml oral suspension sugar free (Dowelhurst Ltd) (product)
41098311000001101	Amoxicillin 250mg/5ml oral suspension sugar free (Flamingo Pharma (UK) Ltd) (product)
203311000001102	Amoxicillin 250mg/5ml oral suspension sugar free (IVAX Pharmaceuticals UK Ltd) (product)
693411000001108	Amoxicillin 250mg/5ml oral suspension sugar free (Kent Pharma (UK) Ltd) (product)
37033411000001105	Amoxicillin 250mg/5ml oral suspension sugar free (Mawdsley-Brooks & Company Ltd) (product)
38787711000001106	Amoxicillin 250mg/5ml oral suspension sugar free (Medihealth (Northern) Ltd) (product)
35852011000001108	Amoxicillin 250mg/5ml oral suspension sugar free (Medreich Plc) (product)
17782111000001101	Amoxicillin 250mg/5ml oral suspension sugar free (Phoenix Healthcare Distribution Ltd) (product)
35591911000001106	Amoxicillin 250mg/5ml oral suspension sugar free (RX Farma) (product)
45171711000001107	Amoxicillin 250mg/5ml oral suspension sugar free (Rudipharm Ltd) (product)
88811000001107	Amoxicillin 250mg/5ml oral suspension sugar free (Sandoz Ltd) (product)
29765211000001109	Amoxicillin 250mg/5ml oral suspension sugar free (Sigma Pharmaceuticals Plc) (product)
730511000001101	Amoxicillin 250mg/5ml oral suspension sugar free (Unichem Plc) (product)
930911000001103	Amoxicillin 250mg/5ml oral suspension sugar free (Viatris UK Healthcare Ltd) (product)
21776011000001108	Amoxicillin 250mg/5ml oral suspension sugar free (Waymade Healthcare Plc) (product)
35902011000001106	Amoxicillin 250mg/5ml oral suspension sugar free (product)
3241411000001109	Amoxicillin 3g oral powder sachets sugar free (A A H Pharmaceuticals Ltd) (product)
32496011000001107	Amoxicillin 3g oral powder sachets sugar free (Brown & Burk UK Ltd) (product)
22609211000001108	Amoxicillin 3g oral powder sachets sugar free (Doncaster Pharmaceuticals Ltd) (product)
13111711000001105	Amoxicillin 3g oral powder sachets sugar free (Dowelhurst Ltd) (product)
3243811000001105	Amoxicillin 3g oral powder sachets sugar free (IVAX Pharmaceuticals UK Ltd) (product)
3246011000001107	Amoxicillin 3g oral powder sachets sugar free (Kent Pharma (UK) Ltd) (product)
29993711000001105	Amoxicillin 3g oral powder sachets sugar free (Mawdsley-Brooks & Company Ltd) (product)
38788311000001108	Amoxicillin 3g oral powder sachets sugar free (Medihealth (Northern) Ltd) (product)
18081411000001108	Amoxicillin 3g oral powder sachets sugar free (Phoenix Healthcare Distribution Ltd) (product)
29765411000001108	Amoxicillin 3g oral powder sachets sugar free (Sigma Pharmaceuticals Plc) (product)
3246511000001104	Amoxicillin 3g oral powder sachets sugar free (Unichem Plc) (product)
21766011000001101	Amoxicillin 3g oral powder sachets sugar free (Waymade Healthcare Plc) (product)
930411000001106	Amoxicillin 500mg capsules (A A H Pharmaceuticals Ltd) (product)
18458211000001102	Amoxicillin 500mg capsules (Accord-UK Ltd) (product)
9785911000001104	Amoxicillin 500mg capsules (Almus Pharmaceutical Ltd) (product)
406811000001101	Amoxicillin 500mg capsules (Alpharma Limited) (product)
668411000001104	Amoxicillin 500mg capsules (Approved Prescription Services) (product)
10381311000001104	Amoxicillin 500mg capsules (Arrow Generics Ltd) (product)
15981911000001102	Amoxicillin 500mg capsules (Bristol Laboratories Ltd) (product)
33680911000001101	Amoxicillin 500mg capsules (Brown & Burk UK Ltd) (product)
22608811000001102	Amoxicillin 500mg capsules (Doncaster Pharmaceuticals Ltd) (product)
13111311000001106	Amoxicillin 500mg capsules (Dowelhurst Ltd) (product)
36933111000001107	Amoxicillin 500mg capsules (Flamingo Pharma (UK) Ltd) (product)
802011000001104	Amoxicillin 500mg capsules (IVAX Pharmaceuticals UK Ltd) (product)
13811000001100	Amoxicillin 500mg capsules (Kent Pharma (UK) Ltd) (product)
12948211000001106	Amoxicillin 500mg capsules (LPC Medical (UK) Ltd) (product)
29993211000001103	Amoxicillin 500mg capsules (Mawdsley-Brooks & Company Ltd) (product)
38787911000001108	Amoxicillin 500mg capsules (Medihealth (Northern) Ltd) (product)
19726111000001102	Amoxicillin 500mg capsules (Medreich Plc) (product)
19187611000001109	Amoxicillin 500mg capsules (Milpharm Ltd) (product)
36693511000001106	Amoxicillin 500mg capsules (Noumed Life Sciences Ltd) (product)
17780311000001103	Amoxicillin 500mg capsules (Phoenix Healthcare Distribution Ltd) (product)
35591411000001103	Amoxicillin 500mg capsules (RX Farma) (product)
45167311000001106	Amoxicillin 500mg capsules (Rudipharm Ltd) (product)
53711000001102	Amoxicillin 500mg capsules (Sandoz Ltd) (product)
29769211000001107	Amoxicillin 500mg capsules (Sigma Pharmaceuticals Plc) (product)
181511000001108	Amoxicillin 500mg capsules (Sun Pharma UK Ltd) (product)
116511000001101	Amoxicillin 500mg capsules (Unichem Plc) (product)
816511000001105	Amoxicillin 500mg capsules (Viatris UK Healthcare Ltd) (product)
21765611000001103	Amoxicillin 500mg capsules (Waymade Healthcare Plc) (product)
18146111000001108	Amoxicillin 500mg capsules (Wockhardt UK Ltd) (product)
268011000001106	Amoxicillin 500mg capsules (Wyeth Laboratories) (product)
113171000001108	Amoxicillin 500mg capsules (product)
834911000001101	Amoxicillin 500mg powder for solution for injection vials (A A H Pharmaceuticals Ltd) (product)
34748211000001106	Amoxicillin 500mg powder for solution for injection vials (Bowmed Ibisqus Ltd) (product)
719311000001108	Amoxicillin 500mg powder for solution for injection vials (C P Pharmaceuticals Ltd) (product)
45437511000001107	Amoxicillin 500mg tablets (A A H Pharmaceuticals Ltd) (product)
45077711000001107	Amoxicillin 500mg tablets (Alliance Healthcare (Distribution) Ltd) (product)
44435411000001108	Amoxicillin 500mg tablets (Brown & Burk UK Ltd) (product)
34227111000001109	Amoxicillin 500mg/50ml infusion bags (Special Order) (product)
40346311000001103	Amoxicillin 500mg/5ml oral suspension sugar free (A A H Pharmaceuticals Ltd) (product)
39879711000001105	Amoxicillin 500mg/5ml oral suspension sugar free (Alliance Healthcare (Distribution) Ltd) (product)
39339111000001109	Amoxicillin 500mg/5ml oral suspension sugar free (Brown & Burk UK Ltd) (product)
7339611000001107	Amoxident 250 capsules (Britannia Pharmaceuticals Ltd) (product)
7339811000001106	Amoxident 500 capsules (Britannia Pharmaceuticals Ltd) (product)
389311000001106	Amoxil 125mg/1.25ml paediatric suspension (GlaxoSmithKline) (product)
234411000001104	Amoxil 125mg/5ml syrup sucrose free (GlaxoSmithKline) (product)
71111000001101	Amoxil 1g powder for solution for injection vials (GlaxoSmithKline) (product)
388611000001105	Amoxil 250mg capsules (GlaxoSmithKline) (product)
388911000001104	Amoxil 250mg powder for solution for injection vials (GlaxoSmithKline) (product)
689711000001103	Amoxil 250mg/5ml syrup sucrose free (GlaxoSmithKline) (product)
3243311000001101	Amoxil 3g oral powder sachets sucrose free (GlaxoSmithKline) (product)
13827911000001101	Amoxil 500mg capsules (Doncaster Pharmaceuticals Ltd) (product)
709311000001106	Amoxil 500mg capsules (GlaxoSmithKline) (product)
16138011000001103	Amoxil 500mg capsules (Lexon (UK) Ltd) (product)
16261411000001105	Amoxil 500mg capsules (Mawdsley-Brooks & Company Ltd) (product)
17584311000001105	Amoxil 500mg capsules (Necessity Supplies Ltd) (product)
10460611000001105	Amoxil 500mg capsules (PI) (Dowelhurst Ltd) (product)
5334311000001104	Amoxil 500mg capsules (PI) (Waymade Ltd) (product)
14193111000001109	Amoxil 500mg capsules (Sigma Pharmaceuticals Plc) (product)
16540411000001104	Amoxil 500mg capsules (Stephar (U.K.) Ltd) (product)
120411000001106	Amoxil 500mg powder for solution for injection vials (GlaxoSmithKline) (product)
323734001	Amoxycillin 125mg/1.25mL pediatric suspension (product)
323730005	Amoxycillin 125mg/5mL s/f oral suspension (product)
323740008	Amoxycillin 250mg/5mL s/f oral suspension (product)
323736004	Amoxycillin 3g/sachet s/f powder (product)
874611000001105	Galenamox 125mg/5ml oral suspension (Galen Ltd) (product)
2011000001104	Galenamox 250mg capsules (Galen Ltd) (product)
190111000001106	Galenamox 250mg/5ml oral suspension (Galen Ltd) (product)
130111000001103	Galenamox 500mg capsules (Galen Ltd) (product)
41940911000001100	Product containing precisely amoxicillin (as amoxicillin sodium) 1 gram/1 each powder for conventional release solution for injection 1 vial vial (clinical drug)
323739006	Product containing precisely amoxicillin (as amoxicillin sodium) 1 gram/1 vial powder for conventional release solution for injection (clinical drug)
34226911000001109	Product containing precisely amoxicillin (as amoxicillin sodium) 10 milligram/1 milliliter infusion 50 milliliter bag (clinical drug)
41941011000001108	Product containing precisely amoxicillin (as amoxicillin sodium) 250 milligram/1 each powder for conventional release solution for injection 1 vial vial (clinical drug)
323737008	Product containing precisely amoxicillin (as amoxicillin sodium) 250 milligram/1 vial powder for conventional release solution for injection (clinical drug)
41941211000001103	Product containing precisely amoxicillin (as amoxicillin sodium) 500 milligram/1 each powder for conventional release solution for injection 1 vial vial (clinical drug)
323738003	Product containing precisely amoxicillin (as amoxicillin sodium) 500 milligram/1 vial powder for conventional release solution for injection (clinical drug)
38726811000001109	Product containing precisely amoxicillin (as amoxicillin trihydrate) 1 gram/1 each tablet for conventional release oral suspension 1 tablet tablet sugar free (clinical drug)
769817000	Product containing precisely amoxicillin (as amoxicillin trihydrate) 100 milligram/1 milliliter conventional release oral suspension (clinical drug)
35368511000001109	Product containing precisely amoxicillin (as amoxicillin trihydrate) 100 milligram/1 milliliter conventional release oral suspension (clinical drug)
41941311000001106	Product containing precisely amoxicillin (as amoxicillin trihydrate) 100 milligram/1 milliliter conventional release oral suspension 5 milliliter spoonful sugar free (clinical drug)
323732002	Product containing precisely amoxicillin (as amoxicillin trihydrate) 25 milligram/1 milliliter conventional release oral suspension (clinical drug)
41940811000001105	Product containing precisely amoxicillin (as amoxicillin trihydrate) 25 milligram/1 milliliter conventional release oral suspension 5 milliliter spoonful (clinical drug)
35901911000001104	Product containing precisely amoxicillin (as amoxicillin trihydrate) 25 milligram/1 milliliter conventional release oral suspension 5 milliliter spoonful sugar free (clinical drug)
39732311000001104	Product containing precisely amoxicillin (as amoxicillin trihydrate) 250 milligram/1 each conventional release oral capsule 1 capsule capsule (clinical drug)
35902111000001107	Product containing precisely amoxicillin (as amoxicillin trihydrate) 3 gram/1 each powder for conventional release oral suspension 1 sachet sachet sugar free (clinical drug)
323733007	Product containing precisely amoxicillin (as amoxicillin trihydrate) 50 milligram/1 milliliter conventional release oral suspension (clinical drug)
41941111000001109	Product containing precisely amoxicillin (as amoxicillin trihydrate) 50 milligram/1 milliliter conventional release oral suspension 5 milliliter spoonful (clinical drug)
39021911000001105	Product containing precisely amoxicillin (as amoxicillin trihydrate) 50 milligram/1 milliliter conventional release oral suspension 5 milliliter spoonful sugar free (clinical drug)
39732411000001106	Product containing precisely amoxicillin (as amoxicillin trihydrate) 500 milligram/1 each conventional release oral capsule 1 capsule capsule (clinical drug)
44456411000001100	Product containing precisely amoxicillin (as amoxicillin trihydrate) 500 milligram/1 each conventional release oral tablet 1 tablet tablet (clinical drug)
323509004	Product containing precisely amoxicillin 250 milligram/1 each conventional release oral capsule (clinical drug)
323510009	Product containing precisely amoxicillin 500 milligram/1 each conventional release oral capsule (clinical drug)
161011000001103	Respillin 250mg capsules (Kent Pharma (UK) Ltd) (product)
14811000001102	Respillin 500mg capsules (Kent Pharma (UK) Ltd) (product)
