concept_id	term
20166011000001100	Donepezil 5mg tablets (Accord-UK Ltd) (product)
20064711000001103	Donepezil 5mg tablets (Actavis UK Ltd) (product)
20184811000001102	Donepezil 5mg tablets (Alliance Healthcare (Distribution) Ltd) (product)
20434711000001101	Donepezil 5mg tablets (Arrow Generics Ltd) (product)
40223911000001100	Donepezil 5mg tablets (Bristol Laboratories Ltd) (product)
36376511000001102	Donepezil 5mg tablets (Cipla EU Ltd) (product)
38566911000001109	Donepezil 5mg tablets (Crescent Pharma Ltd) (product)
23969811000001101	Donepezil 5mg tablets (DE Pharmaceuticals) (product)
20415511000001101	Donepezil 5mg tablets (Dr Reddy's Laboratories (UK) Ltd) (product)
32405511000001109	Donepezil 5mg tablets (Kent Pharma (UK) Ltd) (product)
20345711000001109	Donepezil 5mg tablets (Krka UK Ltd) (product)
29667711000001102	Donepezil 5mg tablets (Macleods Pharma UK Ltd) (product)
30025911000001106	Donepezil 5mg tablets (Mawdsley-Brooks & Company Ltd) (product)
38876211000001109	Donepezil 5mg tablets (Medihealth (Northern) Ltd) (product)
35141411000001101	Donepezil 5mg tablets (Milpharm Ltd) (product)
5451911000001106	Donepezil 5mg tablets (PI) (Dowelhurst Ltd) (product)
19739411000001102	Donepezil 5mg tablets (PI) (Mawdsley-Brooks & Company Ltd) (product)
21267211000001103	Donepezil 5mg tablets (Pfizer Ltd) (product)
23835111000001109	Donepezil 5mg tablets (Phoenix Healthcare Distribution Ltd) (product)
20285011000001105	Donepezil 5mg tablets (Sandoz Ltd) (product)
29833211000001104	Donepezil 5mg tablets (Sigma Pharmaceuticals Plc) (product)
23664811000001104	Donepezil 5mg tablets (Sovereign Medical Ltd) (product)
20100911000001103	Donepezil 5mg tablets (Sun Pharma UK Ltd) (product)
19960311000001104	Donepezil 5mg tablets (Teva UK Ltd) (product)
36820711000001105	Donepezil 5mg tablets (Torrent Pharma (UK) Ltd) (product)
33582011000001109	Donepezil 5mg tablets (Viatris UK Healthcare Ltd) (product)
22695011000001102	Donepezil 5mg tablets (Waymade Healthcare Plc) (product)
20074111000001109	Donepezil 5mg tablets (Wockhardt UK Ltd) (product)
20913811000001100	Donepezil 5mg tablets (Zentiva Pharma UK Ltd) (product)
13868911000001107	Ebixa 10mg tablets (Doncaster Pharmaceuticals Ltd) (product)
3013111000001101	Ebixa 10mg tablets (Lundbeck Ltd) (product)
16566811000001109	Ebixa 10mg tablets (Mawdsley-Brooks & Company Ltd) (product)
10509011000001104	Ebixa 10mg tablets (PI) (Dowelhurst Ltd) (product)
10535611000001102	Ebixa 10mg tablets (PI) (Waymade Ltd) (product)
14215211000001101	Ebixa 10mg tablets (Sigma Pharmaceuticals Plc) (product)
16169811000001106	Ebixa 10mg/g oral drops (Lexon (UK) Ltd) (product)
4628711000001107	Ebixa 10mg/g oral drops (Lundbeck Ltd) (product)
16566611000001105	Ebixa 10mg/g oral drops (Mawdsley-Brooks & Company Ltd) (product)
10509511000001107	Ebixa 10mg/g oral drops (PI) (Dowelhurst Ltd) (product)
14064811000001109	Ebixa 15mg tablets (Lundbeck Ltd) (product)
13914311000001106	Ebixa 20mg tablets (Lundbeck Ltd) (product)
19740011000001104	Ebixa 20mg tablets (Mawdsley-Brooks & Company Ltd) (product)
14064311000001100	Ebixa 5mg tablets (Lundbeck Ltd) (product)
22358411000001103	Elmino XL 16mg capsules (Zentiva Pharma UK Ltd) (product)
22358211000001102	Elmino XL 24mg capsules (Zentiva Pharma UK Ltd) (product)
22358611000001100	Elmino XL 8mg capsules (Zentiva Pharma UK Ltd) (product)
27375811000001109	Eluden 4.6mg/24hours transdermal patches (Viatris UK Healthcare Ltd) (product)
27376011000001107	Eluden 9.5mg/24hours transdermal patches (Viatris UK Healthcare Ltd) (product)
30765911000001103	Erastig 13.3mg/24hours transdermal patches (Teva UK Ltd) (product)
13874311000001105	Exelon 1.5mg capsules (Doncaster Pharmaceuticals Ltd) (product)
18057211000001106	Exelon 1.5mg capsules (Lexon (UK) Ltd) (product)
16574311000001102	Exelon 1.5mg capsules (Mawdsley-Brooks & Company Ltd) (product)
18258911000001105	Exelon 1.5mg capsules (Necessity Supplies Ltd) (product)
3757911000001101	Exelon 1.5mg capsules (Novartis Pharmaceuticals UK Ltd) (product)
10512811000001103	Exelon 1.5mg capsules (PI) (Dowelhurst Ltd) (product)
5363611000001104	Exelon 1.5mg capsules (PI) (Waymade Ltd) (product)
14229911000001102	Exelon 1.5mg capsules (Sigma Pharmaceuticals Plc) (product)
18293311000001105	Exelon 1.5mg capsules (Stephar (U.K.) Ltd) (product)
22384311000001109	Exelon 13.3 mg/24hours transdermal patches (Novartis Pharmaceuticals UK Ltd) (product)
39025911000001107	Exelon 13.3mg/24hours transdermal patches (CST Pharma Ltd) (product)
13874111000001108	Exelon 2mg/ml oral solution (Doncaster Pharmaceuticals Ltd) (product)
16173211000001102	Exelon 2mg/ml oral solution (Lexon (UK) Ltd) (product)
16574911000001101	Exelon 2mg/ml oral solution (Mawdsley-Brooks & Company Ltd) (product)
4333811000001103	Exelon 2mg/ml oral solution (Novartis Pharmaceuticals UK Ltd) (product)
5260611000001101	Exelon 2mg/ml oral solution (PI) (Waymade Ltd) (product)
17899711000001108	Exelon 2mg/ml oral solution (Sigma Pharmaceuticals Plc) (product)
13874511000001104	Exelon 3mg capsules (Doncaster Pharmaceuticals Ltd) (product)
18057411000001105	Exelon 3mg capsules (Lexon (UK) Ltd) (product)
16574511000001108	Exelon 3mg capsules (Mawdsley-Brooks & Company Ltd) (product)
18259311000001103	Exelon 3mg capsules (Necessity Supplies Ltd) (product)
3758511000001107	Exelon 3mg capsules (Novartis Pharmaceuticals UK Ltd) (product)
10513211000001105	Exelon 3mg capsules (PI) (Dowelhurst Ltd) (product)
5363911000001105	Exelon 3mg capsules (PI) (Waymade Ltd) (product)
14230111000001108	Exelon 3mg capsules (Sigma Pharmaceuticals Plc) (product)
18293511000001104	Exelon 3mg capsules (Stephar (U.K.) Ltd) (product)
13874711000001109	Exelon 4.5mg capsules (Doncaster Pharmaceuticals Ltd) (product)
18057611000001108	Exelon 4.5mg capsules (Lexon (UK) Ltd) (product)
17504211000001103	Exelon 4.5mg capsules (Mawdsley-Brooks & Company Ltd) (product)
18259111000001100	Exelon 4.5mg capsules (Necessity Supplies Ltd) (product)
3889111000001100	Exelon 4.5mg capsules (Novartis Pharmaceuticals UK Ltd) (product)
10513611000001107	Exelon 4.5mg capsules (PI) (Dowelhurst Ltd) (product)
5364311000001106	Exelon 4.5mg capsules (PI) (Waymade Ltd) (product)
14230311000001105	Exelon 4.5mg capsules (Sigma Pharmaceuticals Plc) (product)
18293811000001101	Exelon 4.5mg capsules (Stephar (U.K.) Ltd) (product)
37436511000001105	Exelon 4.6mg/24hours transdermal patches (CST Pharma Ltd) (product)
18578111000001100	Exelon 4.6mg/24hours transdermal patches (Doncaster Pharmaceuticals Ltd) (product)
17504411000001104	Exelon 4.6mg/24hours transdermal patches (Mawdsley-Brooks & Company Ltd) (product)
18259711000001104	Exelon 4.6mg/24hours transdermal patches (Necessity Supplies Ltd) (product)
12234911000001107	Exelon 4.6mg/24hours transdermal patches (Novartis Pharmaceuticals UK Ltd) (product)
36799711000001107	Exelon 4.6mg/24hours transdermal patches (Originalis B.V.) (product)
17637311000001101	Exelon 4.6mg/24hours transdermal patches (Waymade Healthcare Plc) (product)
13874911000001106	Exelon 6mg capsules (Doncaster Pharmaceuticals Ltd) (product)
18057811000001107	Exelon 6mg capsules (Lexon (UK) Ltd) (product)
16574711000001103	Exelon 6mg capsules (Mawdsley-Brooks & Company Ltd) (product)
18259511000001109	Exelon 6mg capsules (Necessity Supplies Ltd) (product)
3889911000001102	Exelon 6mg capsules (Novartis Pharmaceuticals UK Ltd) (product)
10514011000001103	Exelon 6mg capsules (PI) (Dowelhurst Ltd) (product)
5364711000001105	Exelon 6mg capsules (PI) (Waymade Ltd) (product)
14230511000001104	Exelon 6mg capsules (Sigma Pharmaceuticals Plc) (product)
18294011000001109	Exelon 6mg capsules (Stephar (U.K.) Ltd) (product)
36799511000001102	Exelon 9.5mg/24hours transdermal patches (Abacus Medicine Ltd) (product)
37436711000001100	Exelon 9.5mg/24hours transdermal patches (CST Pharma Ltd) (product)
18578311000001103	Exelon 9.5mg/24hours transdermal patches (Doncaster Pharmaceuticals Ltd) (product)
18058011000001100	Exelon 9.5mg/24hours transdermal patches (Lexon (UK) Ltd) (product)
17504611000001101	Exelon 9.5mg/24hours transdermal patches (Mawdsley-Brooks & Company Ltd) (product)
18259911000001102	Exelon 9.5mg/24hours transdermal patches (Necessity Supplies Ltd) (product)
12235211000001102	Exelon 9.5mg/24hours transdermal patches (Novartis Pharmaceuticals UK Ltd) (product)
17637511000001107	Exelon 9.5mg/24hours transdermal patches (Waymade Healthcare Plc) (product)
35795211000001100	Gaalin 16mg modified-release capsules (Milpharm Ltd) (product)
35796711000001104	Gaalin 24mg modified-release capsules (Milpharm Ltd) (product)
35795411000001101	Gaalin 8mg modified-release capsules (Milpharm Ltd) (product)
20006311000001109	Galantamine 12mg tablets (A A H Pharmaceuticals Ltd) (product)
27131111000001105	Galantamine 12mg tablets (Alliance Healthcare (Distribution) Ltd) (product)
37604511000001108	Galantamine 12mg tablets (DE Pharmaceuticals) (product)
19959911000001104	Galantamine 12mg tablets (Teva UK Ltd) (product)
45300311000001103	Galantamine 16mg modified-release capsules (Alliance Healthcare (Distribution) Ltd) (product)
44970611000001104	Galantamine 16mg modified-release capsules (Imported) (product)
41552711000001106	Galantamine 16mg modified-release capsules (Krka UK Ltd) (product)
20008511000001102	Galantamine 20mg/5ml oral solution sugar free (A A H Pharmaceuticals Ltd) (product)
20186211000001108	Galantamine 20mg/5ml oral solution sugar free (Alliance Healthcare (Distribution) Ltd) (product)
37709311000001106	Galantamine 20mg/5ml oral solution sugar free (CST Pharma Ltd) (product)
22832911000001109	Galantamine 20mg/5ml oral solution sugar free (Colorama Pharmaceuticals Ltd) (product)
26055511000001109	Galantamine 20mg/5ml oral solution sugar free (Ennogen Healthcare Ltd) (product)
28080711000001109	Galantamine 20mg/5ml oral solution sugar free (J M McGill Ltd) (product)
37508411000001106	Galantamine 20mg/5ml oral solution sugar free (Mawdsley-Brooks & Company Ltd) (product)
38929511000001107	Galantamine 20mg/5ml oral solution sugar free (Medihealth (Northern) Ltd) (product)
29853811000001102	Galantamine 20mg/5ml oral solution sugar free (Niche Pharma Ltd) (product)
23920111000001105	Galantamine 20mg/5ml oral solution sugar free (Phoenix Healthcare Distribution Ltd) (product)
39338711000001101	Galantamine 20mg/5ml oral solution sugar free (Rosemont Pharmaceuticals Ltd) (product)
19876711000001102	Galantamine 20mg/5ml oral solution sugar free (Sandoz Ltd) (product)
29868411000001100	Galantamine 20mg/5ml oral solution sugar free (Sigma Pharmaceuticals Plc) (product)
37604711000001103	Galantamine 20mg/5ml oral solution sugar free (Syri Ltd) (product)
42860511000001109	Galantamine 20mg/5ml oral solution sugar free (Zentiva Pharma UK Ltd) (product)
45300611000001108	Galantamine 24mg modified-release capsules (Alliance Healthcare (Distribution) Ltd) (product)
44970911000001105	Galantamine 24mg modified-release capsules (Imported) (product)
41552911000001108	Galantamine 24mg modified-release capsules (Krka UK Ltd) (product)
17851011000001101	Galantamine 4mg tablets (Special Order) (product)
45299311000001101	Galantamine 8mg modified-release capsules (Alliance Healthcare (Distribution) Ltd) (product)
44970311000001109	Galantamine 8mg modified-release capsules (Imported) (product)
41552511000001101	Galantamine 8mg modified-release capsules (Krka UK Ltd) (product)
20006111000001107	Galantamine 8mg tablets (A A H Pharmaceuticals Ltd) (product)
27130311000001102	Galantamine 8mg tablets (Alliance Healthcare (Distribution) Ltd) (product)
19960111000001101	Galantamine 8mg tablets (Teva UK Ltd) (product)
19482311000001100	Galsya XL 16mg capsules (Krka UK Ltd) (product)
19482511000001106	Galsya XL 24mg capsules (Krka UK Ltd) (product)
19481711000001108	Galsya XL 8mg capsules (Krka UK Ltd) (product)
35312411000001109	Galzemic 4mg/ml oral solution (Zentiva Pharma UK Ltd) (product)
24020511000001107	Galzemic XL 16mg capsules (Zentiva Pharma UK Ltd) (product)
24021211000001103	Galzemic XL 24mg capsules (Zentiva Pharma UK Ltd) (product)
24020111000001103	Galzemic XL 8mg capsules (Zentiva Pharma UK Ltd) (product)
21385211000001104	Gatalin XL 16mg capsules (Aspire Pharma Ltd) (product)
21386611000001107	Gatalin XL 24mg capsules (Aspire Pharma Ltd) (product)
21384011000001105	Gatalin XL 8mg capsules (Aspire Pharma Ltd) (product)
27424811000001100	Gazylan XL 16mg capsules (Teva UK Ltd) (product)
27425011000001105	Gazylan XL 24mg capsules (Teva UK Ltd) (product)
27424611000001104	Gazylan XL 8mg capsules (Teva UK Ltd) (product)
22054211000001109	Kerstipon 1.5mg capsules (Aspire Pharma Ltd) (product)
22054411000001108	Kerstipon 3mg capsules (Aspire Pharma Ltd) (product)
22054611000001106	Kerstipon 4.5mg capsules (Aspire Pharma Ltd) (product)
22054811000001105	Kerstipon 6mg capsules (Aspire Pharma Ltd) (product)
21709911000001105	Lotprosin XL 16mg capsules (Accord-UK Ltd) (product)
21710111000001104	Lotprosin XL 24mg capsules (Accord-UK Ltd) (product)
21709411000001102	Lotprosin XL 8mg capsules (Accord-UK Ltd) (product)
26525211000001109	Luventa XL 24mg capsules (Fontus Health Ltd) (product)
26524811000001109	Luventa XL 8mg capsules (Fontus Health Ltd) (product)
26525011000001104	Luventa XL16mg capsules (Fontus Health Ltd) (product)
22428011000001100	Marixino 10mg tablets (Krka UK Ltd) (product)
22428211000001105	Marixino 20mg tablets (Krka UK Ltd) (product)
40239311000001101	Memantine 10mg soluble tablets sugar free (Zentiva Pharma UK Ltd) (product)
22233011000001105	Memantine 10mg tablets (A A H Pharmaceuticals Ltd) (product)
27841511000001106	Memantine 10mg tablets (Accord-UK Ltd) (product)
22246911000001104	Memantine 10mg tablets (Alliance Healthcare (Distribution) Ltd) (product)
36588111000001104	Memantine 10mg tablets (Bristol Laboratories Ltd) (product)
30768411000001101	Memantine 10mg tablets (Creo Pharma Ltd) (product)
34016511000001102	Memantine 10mg tablets (Crescent Pharma Ltd) (product)
24379311000001105	Memantine 10mg tablets (DE Pharmaceuticals) (product)
23380511000001101	Memantine 10mg tablets (Dr Reddy's Laboratories (UK) Ltd) (product)
37900711000001108	Memantine 10mg tablets (Drugsrus Ltd) (product)
32422411000001106	Memantine 10mg tablets (Kent Pharma (UK) Ltd) (product)
27996811000001101	Memantine 10mg tablets (Lupin (Europe) Ltd) (product)
29675011000001100	Memantine 10mg tablets (Macleods Pharma UK Ltd) (product)
37120111000001101	Memantine 10mg tablets (Mawdsley-Brooks & Company Ltd) (product)
39036511000001109	Memantine 10mg tablets (Medihealth (Northern) Ltd) (product)
45439911000001107	Memantine 10mg tablets (Milpharm Ltd) (product)
34450011000001107	Memantine 10mg tablets (Niche Generics Ltd) (product)
29904911000001106	Memantine 10mg tablets (Sigma Pharmaceuticals Plc) (product)
22225211000001104	Memantine 10mg tablets (Teva UK Ltd) (product)
36857811000001102	Memantine 10mg tablets (Torrent Pharma (UK) Ltd) (product)
33627811000001102	Memantine 10mg tablets (Viatris UK Healthcare Ltd) (product)
24566211000001100	Memantine 10mg tablets (Zentiva Pharma UK Ltd) (product)
23479911000001100	Memantine 10mg/ml oral solution sugar free (A A H Pharmaceuticals Ltd) (product)
23366511000001102	Memantine 10mg/ml oral solution sugar free (Accord-UK Ltd) (product)
23481511000001100	Memantine 10mg/ml oral solution sugar free (Alliance Healthcare (Distribution) Ltd) (product)
30061411000001106	Memantine 10mg/ml oral solution sugar free (DE Pharmaceuticals) (product)
34890711000001107	Memantine 10mg/ml oral solution sugar free (Genus Pharmaceuticals Ltd) (product)
41504711000001109	Memantine 10mg/ml oral solution sugar free (Glenmark Pharmaceuticals Europe Ltd) (product)
33449111000001103	Memantine 10mg/ml oral solution sugar free (Healthcare Pharma Ltd) (product)
41207311000001105	Memantine 10mg/ml oral solution sugar free (Macleods Pharma UK Ltd) (product)
30827411000001108	Memantine 10mg/ml oral solution sugar free (Mawdsley-Brooks & Company Ltd) (product)
39036911000001102	Memantine 10mg/ml oral solution sugar free (Medihealth (Northern) Ltd) (product)
28794311000001100	Memantine 10mg/ml oral solution sugar free (Rosemont Pharmaceuticals Ltd) (product)
29905411000001102	Memantine 10mg/ml oral solution sugar free (Sigma Pharmaceuticals Plc) (product)
28340911000001100	Memantine 10mg/ml oral solution sugar free (Teva UK Ltd) (product)
36898411000001107	Memantine 10mg/ml oral solution sugar free (Torrent Pharma (UK) Ltd) (product)
33604711000001105	Memantine 10mg/ml oral solution sugar free (Viatris UK Healthcare Ltd) (product)
23260211000001105	Memantine 10mg/ml oral solution sugar free (Zentiva Pharma UK Ltd) (product)
36239911000001107	Memantine 15mg tablets (A A H Pharmaceuticals Ltd) (product)
40375211000001101	Memantine 15mg tablets (DE Pharmaceuticals) (product)
34169411000001103	Memantine 15mg tablets (Lupin (Europe) Ltd) (product)
39039011000001107	Memantine 15mg tablets (Medihealth (Northern) Ltd) (product)
36900911000001109	Memantine 15mg tablets (Torrent Pharma (UK) Ltd) (product)
40239511000001107	Memantine 20mg soluble tablets sugar free (Zentiva Pharma UK Ltd) (product)
22233611000001103	Memantine 20mg tablets (A A H Pharmaceuticals Ltd) (product)
27841711000001101	Memantine 20mg tablets (Accord-UK Ltd) (product)
22247111000001104	Memantine 20mg tablets (Alliance Healthcare (Distribution) Ltd) (product)
36588311000001102	Memantine 20mg tablets (Bristol Laboratories Ltd) (product)
31380111000001101	Memantine 20mg tablets (Creo Pharma Ltd) (product)
34016711000001107	Memantine 20mg tablets (Crescent Pharma Ltd) (product)
24379711000001109	Memantine 20mg tablets (DE Pharmaceuticals) (product)
