concept_id	term
35431211000001100	Ezetimibe 10mg tablets (Viatris UK Healthcare Ltd) (product)
35775211000001107	Ezetimibe 10mg tablets (Zentiva Pharma UK Ltd) (product)
19612311000001100	Ezetrol 10mg tablets (Doncaster Pharmaceuticals Ltd) (product)
16575711000001104	Ezetrol 10mg tablets (Mawdsley-Brooks & Company Ltd) (product)
4495611000001102	Ezetrol 10mg tablets (Organon Pharma (UK) Ltd) (product)
30208611000001109	Ezetrol 10mg tablets (Waymade Healthcare Plc) (product)
32473411000001101	Fenofibrate 160mg/5ml oral solution (Special Order) (product)
37067911000001103	Fenofibrate micronised 160mg tablet (Mawdsley-Brooks & Company Ltd) (product)
17880311000001101	Fenofibrate micronised 160mg tablets (A A H Pharmaceuticals Ltd) (product)
20505911000001101	Fenofibrate micronised 160mg tablets (Alliance Healthcare (Distribution) Ltd) (product)
30054611000001102	Fenofibrate micronised 160mg tablets (DE Pharmaceuticals) (product)
20411211000001102	Fenofibrate micronised 160mg tablets (Genus Pharmaceuticals Ltd) (product)
30128711000001106	Fenofibrate micronised 160mg tablets (Mawdsley-Brooks & Company Ltd) (product)
38904411000001104	Fenofibrate micronised 160mg tablets (Medihealth (Northern) Ltd) (product)
44924511000001106	Fenofibrate micronised 160mg tablets (Novumgen Ltd) (product)
23916211000001107	Fenofibrate micronised 160mg tablets (Phoenix Healthcare Distribution Ltd) (product)
45273211000001103	Fenofibrate micronised 160mg tablets (Rivopharm (UK) Ltd) (product)
29860711000001109	Fenofibrate micronised 160mg tablets (Sigma Pharmaceuticals Plc) (product)
17327211000001100	Fenofibrate micronised 160mg tablets (Teva UK Ltd) (product)
36872511000001100	Fenofibrate micronised 160mg tablets (Torrent Pharma (UK) Ltd) (product)
21979611000001103	Fenofibrate micronised 160mg tablets (Waymade Healthcare Plc) (product)
9157011000001106	Fenofibrate micronised 200mg capsules (A A H Pharmaceuticals Ltd) (product)
15004711000001109	Fenofibrate micronised 200mg capsules (Accord-UK Ltd) (product)
23977311000001109	Fenofibrate micronised 200mg capsules (DE Pharmaceuticals) (product)
2953111000001108	Fenofibrate micronised 200mg capsules (Kent Pharma (UK) Ltd) (product)
37067311000001104	Fenofibrate micronised 200mg capsules (Mawdsley-Brooks & Company Ltd) (product)
38904611000001101	Fenofibrate micronised 200mg capsules (Medihealth (Northern) Ltd) (product)
17905511000001105	Fenofibrate micronised 200mg capsules (Phoenix Healthcare Distribution Ltd) (product)
4579711000001108	Fenofibrate micronised 200mg capsules (Sandoz Ltd) (product)
29860911000001106	Fenofibrate micronised 200mg capsules (Sigma Pharmaceuticals Plc) (product)
3696711000001102	Fenofibrate micronised 200mg capsules (Sterwin Medicines) (product)
13720811000001105	Fenofibrate micronised 200mg capsules (Sun Pharma UK Ltd) (product)
17327411000001101	Fenofibrate micronised 200mg capsules (Teva UK Ltd) (product)
13469211000001100	Fenofibrate micronised 200mg capsules (Tillomed Laboratories Ltd) (product)
4255511000001106	Fenofibrate micronised 200mg capsules (Unichem Plc) (product)
2952711000001101	Fenofibrate micronised 200mg capsules (Viatris UK Healthcare Ltd) (product)
21979811000001104	Fenofibrate micronised 200mg capsules (Waymade Healthcare Plc) (product)
10639311000001102	Fenofibrate micronised 267mg capsules (A A H Pharmaceuticals Ltd) (product)
36621411000001100	Fenofibrate micronised 267mg capsules (Accord-UK Ltd) (product)
16165511000001105	Fenofibrate micronised 267mg capsules (Alliance Healthcare (Distribution) Ltd) (product)
23977511000001103	Fenofibrate micronised 267mg capsules (DE Pharmaceuticals) (product)
32407011000001108	Fenofibrate micronised 267mg capsules (Kent Pharma (UK) Ltd) (product)
37067611000001109	Fenofibrate micronised 267mg capsules (Mawdsley-Brooks & Company Ltd) (product)
38905011000001107	Fenofibrate micronised 267mg capsules (Medihealth (Northern) Ltd) (product)
17905711000001100	Fenofibrate micronised 267mg capsules (Phoenix Healthcare Distribution Ltd) (product)
45273811000001102	Fenofibrate micronised 267mg capsules (Rivopharm (UK) Ltd) (product)
15084211000001101	Fenofibrate micronised 267mg capsules (Sigma Pharmaceuticals Plc) (product)
13721411000001104	Fenofibrate micronised 267mg capsules (Sun Pharma UK Ltd) (product)
16547611000001102	Fenofibrate micronised 267mg capsules (Teva UK Ltd) (product)
21980011000001105	Fenofibrate micronised 267mg capsules (Waymade Healthcare Plc) (product)
10138711000001106	Fenofibrate micronised 267mg capsules (Zentiva Pharma UK Ltd) (product)
16184011000001103	Fenofibrate micronised 67mg capsules (A A H Pharmaceuticals Ltd) (product)
15004411000001103	Fenofibrate micronised 67mg capsules (Accord-UK Ltd) (product)
39988711000001104	Fenofibrate micronised 67mg capsules (Alliance Healthcare (Distribution) Ltd) (product)
23977711000001108	Fenofibrate micronised 67mg capsules (DE Pharmaceuticals) (product)
38904811000001102	Fenofibrate micronised 67mg capsules (Medihealth (Northern) Ltd) (product)
15084411000001102	Fenofibrate micronised 67mg capsules (Sigma Pharmaceuticals Plc) (product)
13720411000001108	Fenofibrate micronised 67mg capsules (Sun Pharma UK Ltd) (product)
17299611000001108	Fenofibrate micronised 67mg capsules (Teva UK Ltd) (product)
21979411000001101	Fenofibrate micronised 67mg capsules (Waymade Healthcare Plc) (product)
9835611000001100	Fenogal 200mg capsules (Genus Pharmaceuticals) (product)
7531411000001106	Fibrazate XL 400mg tablets (Sandoz Ltd) (product)
319979001	Fish oil (concentrate) oral liquid (product)
14584311000001100	Fluvastatin 20mg capsules (A A H Pharmaceuticals Ltd) (product)
16237911000001102	Fluvastatin 20mg capsules (Actavis UK Ltd) (product)
23980611000001109	Fluvastatin 20mg capsules (DE Pharmaceuticals) (product)
30132511000001101	Fluvastatin 20mg capsules (Mawdsley-Brooks & Company Ltd) (product)
38921811000001109	Fluvastatin 20mg capsules (Medihealth (Northern) Ltd) (product)
18263611000001103	Fluvastatin 20mg capsules (Necessity Supplies Ltd) (product)
5492311000001107	Fluvastatin 20mg capsules (PI) (Dowelhurst Ltd) (product)
14239111000001103	Fluvastatin 20mg capsules (PI) (Sigma Pharmaceuticals Plc) (product)
17910811000001100	Fluvastatin 20mg capsules (Phoenix Healthcare Distribution Ltd) (product)
20289311000001105	Fluvastatin 20mg capsules (Sandoz Ltd) (product)
29866311000001108	Fluvastatin 20mg capsules (Sigma Pharmaceuticals Plc) (product)
14168511000001107	Fluvastatin 20mg capsules (Teva UK Ltd) (product)
36835711000001103	Fluvastatin 20mg capsules (Torrent Pharma (UK) Ltd) (product)
14037111000001100	Fluvastatin 20mg capsules (UniChem Ltd) (product)
16631611000001101	Fluvastatin 20mg capsules (Viatris UK Healthcare Ltd) (product)
22015311000001107	Fluvastatin 20mg capsules (Waymade Healthcare Plc) (product)
14036511000001107	Fluvastatin 20mg capsules (Zentiva Pharma UK Ltd) (product)
114431000001102	Fluvastatin 20mg capsules (product)
14584511000001106	Fluvastatin 40mg capsules (A A H Pharmaceuticals Ltd) (product)
16238111000001104	Fluvastatin 40mg capsules (Actavis UK Ltd) (product)
23980811000001108	Fluvastatin 40mg capsules (DE Pharmaceuticals) (product)
30132711000001106	Fluvastatin 40mg capsules (Mawdsley-Brooks & Company Ltd) (product)
38922111000001107	Fluvastatin 40mg capsules (Medihealth (Northern) Ltd) (product)
5465011000001101	Fluvastatin 40mg capsules (PI) (Dowelhurst Ltd) (product)
17911011000001102	Fluvastatin 40mg capsules (Phoenix Healthcare Distribution Ltd) (product)
20289511000001104	Fluvastatin 40mg capsules (Sandoz Ltd) (product)
15088911000001103	Fluvastatin 40mg capsules (Sigma Pharmaceuticals Plc) (product)
14168911000001100	Fluvastatin 40mg capsules (Teva UK Ltd) (product)
36836011000001109	Fluvastatin 40mg capsules (Torrent Pharma (UK) Ltd) (product)
14037311000001103	Fluvastatin 40mg capsules (UniChem Ltd) (product)
16631811000001102	Fluvastatin 40mg capsules (Viatris UK Healthcare Ltd) (product)
22015511000001101	Fluvastatin 40mg capsules (Waymade Healthcare Plc) (product)
14036711000001102	Fluvastatin 40mg capsules (Zentiva Pharma UK Ltd) (product)
109881000001101	Fluvastatin 40mg capsules (product)
320025000	Fluvastatin 80mg m/r tablet (product)
43166611000001109	Fluvastatin 80mg modified-release tablets (A A H Pharmaceuticals Ltd) (product)
23484111000001107	Fluvastatin 80mg modified-release tablets (Accord-UK Ltd) (product)
40902011000001103	Fluvastatin 80mg modified-release tablets (Aspire Pharma Ltd) (product)
30056011000001104	Fluvastatin 80mg modified-release tablets (DE Pharmaceuticals) (product)
30132911000001108	Fluvastatin 80mg modified-release tablets (Mawdsley-Brooks & Company Ltd) (product)
23916911000001103	Fluvastatin 80mg modified-release tablets (Phoenix Healthcare Distribution Ltd) (product)
14037811000001107	Fluvastatin 80mg modified-release tablets (UniChem Ltd) (product)
23596111000001106	Fluvastatin 80mg modified-release tablets (Waymade Healthcare Plc) (product)
34185311000001106	G & G Omega 3 1000mg softgels capsules (G & G Food Supplies Ltd) (product)
888411000001109	Gemfibrozil 300mg capsules (A A H Pharmaceuticals Ltd) (product)
139911000001106	Gemfibrozil 300mg capsules (Approved Prescription Services) (product)
604511000001108	Gemfibrozil 300mg capsules (Kent Pharma (UK) Ltd) (product)
135911000001109	Gemfibrozil 300mg capsules (Unichem Plc) (product)
283511000001109	Gemfibrozil 600mg tablets (A A H Pharmaceuticals Ltd) (product)
11428211000001105	Gemfibrozil 600mg tablets (Actavis UK Ltd) (product)
646111000001100	Gemfibrozil 600mg tablets (Approved Prescription Services) (product)
39135611000001107	Gemfibrozil 600mg tablets (CST Pharma Ltd) (product)
23936011000001105	Gemfibrozil 600mg tablets (Doncaster Pharmaceuticals Ltd) (product)
235811000001101	Gemfibrozil 600mg tablets (IVAX Pharmaceuticals UK Ltd) (product)
449011000001109	Gemfibrozil 600mg tablets (Kent Pharma (UK) Ltd) (product)
30134311000001100	Gemfibrozil 600mg tablets (Mawdsley-Brooks & Company Ltd) (product)
5494411000001107	Gemfibrozil 600mg tablets (PI) (Dowelhurst Ltd) (product)
23920311000001107	Gemfibrozil 600mg tablets (Phoenix Healthcare Distribution Ltd) (product)
15090511000001106	Gemfibrozil 600mg tablets (Sigma Pharmaceuticals Plc) (product)
13753011000001105	Gemfibrozil 600mg tablets (Tillomed Laboratories Ltd) (product)
273311000001106	Gemfibrozil 600mg tablets (Unichem Plc) (product)
22025211000001106	Gemfibrozil 600mg tablets (Waymade Healthcare Plc) (product)
4195011000001105	Generic Berocca effervescent tablets (product)
19614711000001106	Inegy 10mg/20mg tablets (Doncaster Pharmaceuticals Ltd) (product)
16511811000001100	Inegy 10mg/20mg tablets (Mawdsley-Brooks & Company Ltd) (product)
9309911000001100	Inegy 10mg/20mg tablets (Organon Pharma (UK) Ltd) (product)
39836311000001102	Inegy 10mg/40mg tablets (CST Pharma Ltd) (product)
19614911000001108	Inegy 10mg/40mg tablets (Doncaster Pharmaceuticals Ltd) (product)
16512711000001101	Inegy 10mg/40mg tablets (Mawdsley-Brooks & Company Ltd) (product)
42853411000001109	Inegy 10mg/40mg tablets (Necessity Supplies Ltd) (product)
9310311000001108	Inegy 10mg/40mg tablets (Organon Pharma (UK) Ltd) (product)
28921611000001106	Inegy 10mg/40mg tablets (Waymade Healthcare Plc) (product)
19615111000001109	Inegy 10mg/80mg tablets (Doncaster Pharmaceuticals Ltd) (product)
16513811000001101	Inegy 10mg/80mg tablets (Mawdsley-Brooks & Company Ltd) (product)
9310611000001103	Inegy 10mg/80mg tablets (Organon Pharma (UK) Ltd) (product)
16727711000001105	Inegy 10mg/80mg tablets (Waymade Healthcare Plc) (product)
13920811000001104	Lescol 20mg capsules (Doncaster Pharmaceuticals Ltd) (product)
16198411000001104	Lescol 20mg capsules (Lexon (UK) Ltd) (product)
16538511000001103	Lescol 20mg capsules (Mawdsley-Brooks & Company Ltd) (product)
18492011000001104	Lescol 20mg capsules (Necessity Supplies Ltd) (product)
84811000001104	Lescol 20mg capsules (Novartis Pharmaceuticals UK Ltd) (product)
5568511000001105	Lescol 20mg capsules (PI) (Dowelhurst Ltd) (product)
5382211000001105	Lescol 20mg capsules (PI) (Waymade Ltd) (product)
14764711000001103	Lescol 20mg capsules (Sigma Pharmaceuticals Plc) (product)
13921111000001100	Lescol 40mg capsules (Doncaster Pharmaceuticals Ltd) (product)
16198611000001101	Lescol 40mg capsules (Lexon (UK) Ltd) (product)
16538711000001108	Lescol 40mg capsules (Mawdsley-Brooks & Company Ltd) (product)
18492211000001109	Lescol 40mg capsules (Necessity Supplies Ltd) (product)
409611000001108	Lescol 40mg capsules (Novartis Pharmaceuticals UK Ltd) (product)
5570211000001100	Lescol 40mg capsules (PI) (Dowelhurst Ltd) (product)
5382811000001106	Lescol 40mg capsules (PI) (Waymade Ltd) (product)
14765111000001100	Lescol 40mg capsules (Sigma Pharmaceuticals Plc) (product)
13921411000001105	Lescol XL 80mg tablets (Doncaster Pharmaceuticals Ltd) (product)
16499511000001107	Lescol XL 80mg tablets (Mawdsley-Brooks & Company Ltd) (product)
18492411000001108	Lescol XL 80mg tablets (Necessity Supplies Ltd) (product)
378111000001106	Lescol XL 80mg tablets (Novartis Pharmaceuticals UK Ltd) (product)
10767611000001104	Lescol XL 80mg tablets (PI) (Waymade Ltd) (product)
14766611000001103	Lescol XL 80mg tablets (Sigma Pharmaceuticals Plc) (product)
13922211000001104	Lipantil Micro 200 capsules (Doncaster Pharmaceuticals Ltd) (product)
16199211000001108	Lipantil Micro 200 capsules (Lexon (UK) Ltd) (product)
17513011000001108	Lipantil Micro 200 capsules (Mawdsley-Brooks & Company Ltd) (product)
5556911000001105	Lipantil Micro 200 capsules (PI) (Dowelhurst Ltd) (product)
5384511000001103	Lipantil Micro 200 capsules (PI) (Waymade Ltd) (product)
17567911000001102	Lipantil Micro 200 capsules (Sigma Pharmaceuticals Plc) (product)
16552411000001100	Lipantil Micro 200 capsules (Stephar (U.K.) Ltd) (product)
2952311000001100	Lipantil Micro 200 capsules (Viatris UK Healthcare Ltd) (product)
13922411000001100	Lipantil Micro 267 capsules (Doncaster Pharmaceuticals Ltd) (product)
13172211000001103	Lipantil Micro 267 capsules (Dowelhurst Ltd) (product)
16199411000001107	Lipantil Micro 267 capsules (Lexon (UK) Ltd) (product)
17513211000001103	Lipantil Micro 267 capsules (Mawdsley-Brooks & Company Ltd) (product)
18492611000001106	Lipantil Micro 267 capsules (Necessity Supplies Ltd) (product)
10784611000001107	Lipantil Micro 267 capsules (PI) (Waymade Ltd) (product)
17568111000001104	Lipantil Micro 267 capsules (Sigma Pharmaceuticals Plc) (product)
16552611000001102	Lipantil Micro 267 capsules (Stephar (U.K.) Ltd) (product)
2957911000001102	Lipantil Micro 267 capsules (Viatris UK Healthcare Ltd) (product)
18589011000001103	Lipantil Micro 67 capsules (Doncaster Pharmaceuticals Ltd) (product)
16199011000001103	Lipantil Micro 67 capsules (Lexon (UK) Ltd) (product)
16505611000001104	Lipantil Micro 67 capsules (Mawdsley-Brooks & Company Ltd) (product)
5557611000001102	Lipantil Micro 67 capsules (PI) (Dowelhurst Ltd) (product)
14305611000001108	Lipantil Micro 67 capsules (Sigma Pharmaceuticals Plc) (product)
2957011000001101	Lipantil Micro 67 capsules (Viatris UK Healthcare Ltd) (product)
19527811000001107	Lipantil Micro 67 capsules (Waymade Healthcare Plc) (product)
68411000001107	Liparol 400 XL tablets (Ashbourne Pharmaceuticals Ltd) (product)
19719311000001104	Lipitor 10mg chewable tablets (Viatris UK Healthcare Ltd) (product)
13922611000001102	Lipitor 10mg tablets (Doncaster Pharmaceuticals Ltd) (product)
16199611000001105	Lipitor 10mg tablets (Lexon (UK) Ltd) (product)
16506411000001106	Lipitor 10mg tablets (Mawdsley-Brooks & Company Ltd) (product)
18492811000001105	Lipitor 10mg tablets (Necessity Supplies Ltd) (product)
5523411000001108	Lipitor 10mg tablets (PI) (Dowelhurst Ltd) (product)
5381111000001109	Lipitor 10mg tablets (PI) (Waymade Ltd) (product)
14312111000001105	Lipitor 10mg tablets (Sigma Pharmaceuticals Plc) (product)
643911000001108	Lipitor 10mg tablets (Viatris UK Healthcare Ltd) (product)
19719611000001109	Lipitor 20mg chewable tablets (Viatris UK Healthcare Ltd) (product)
13923011000001100	Lipitor 20mg tablets (Doncaster Pharmaceuticals Ltd) (product)
16506711000001100	Lipitor 20mg tablets (Mawdsley-Brooks & Company Ltd) (product)
18493111000001109	Lipitor 20mg tablets (Necessity Supplies Ltd) (product)
5524311000001104	Lipitor 20mg tablets (PI) (Dowelhurst Ltd) (product)
5382011000001100	Lipitor 20mg tablets (PI) (Waymade Ltd) (product)
14309911000001100	Lipitor 20mg tablets (Sigma Pharmaceuticals Plc) (product)
232011000001102	Lipitor 20mg tablets (Viatris UK Healthcare Ltd) (product)
19875111000001109	Lipitor 40mg tablets (Doncaster Pharmaceuticals Ltd) (product)
16507211000001109	Lipitor 40mg tablets (Mawdsley-Brooks & Company Ltd) (product)
18493311000001106	Lipitor 40mg tablets (Necessity Supplies Ltd) (product)
5526211000001102	Lipitor 40mg tablets (PI) (Dowelhurst Ltd) (product)
484211000001108	Lipitor 40mg tablets (Viatris UK Healthcare Ltd) (product)
14593011000001101	Lipitor 40mg tablets (Waymade Healthcare Plc) (product)
13923311000001102	Lipitor 80mg tablets (Doncaster Pharmaceuticals Ltd) (product)
16507511000001107	Lipitor 80mg tablets (Mawdsley-Brooks & Company Ltd) (product)
756111000001109	Lipitor 80mg tablets (Viatris UK Healthcare Ltd) (product)
16201611000001109	Lipitor 80mg tablets (Waymade Healthcare Plc) (product)
802411000001108	Lipostat 10mg tablets (Bristol-Myers Squibb Pharmaceuticals Limited) (product)
13923511000001108	Lipostat 10mg tablets (Doncaster Pharmaceuticals Ltd) (product)
5558511000001102	Lipostat 10mg tablets (PI) (Dowelhurst Ltd) (product)
5382611000001107	Lipostat 10mg tablets (PI) (Waymade Ltd) (product)
454111000001107	Lipostat 20mg tablets (Bristol-Myers Squibb Pharmaceuticals Limited) (product)
5540611000001104	Lipostat 20mg tablets (PI) (Dowelhurst Ltd) (product)
5383411000001100	Lipostat 20mg tablets (PI) (Waymade Ltd) (product)
535011000001102	Lipostat 40mg tablets (Bristol-Myers Squibb Pharmaceuticals Limited) (product)
17513611000001101	Lipostat 40mg tablets (Mawdsley-Brooks & Company Ltd) (product)
5573811000001106	Lipostat 40mg tablets (PI) (Dowelhurst Ltd) (product)
41150511000001107	Lipozate 400mg modified-release tablets (Noumed Life Sciences Ltd) (product)
13858111000001104	Lloydspharmacy Cholesterol Lowering 10mg tablets (Lloyds Pharmacy Ltd) (product)
23495011000001109	Lojuxta 10mg capsules (Chiesi Ltd) (product)
23496011000001100	Lojuxta 20mg capsules (Chiesi Ltd) (product)
23494411000001101	Lojuxta 5mg capsules (Chiesi Ltd) (product)
383511000001102	Lopid 300mg capsules (Pfizer Ltd) (product)
5555611000001109	Lopid 600 tablets (PI) (Dowelhurst Ltd) (product)
5390311000001100	Lopid 600 tablets (PI) (Waymade Ltd) (product)
14331511000001104	Lopid 600 tablets (Sigma Pharmaceuticals Plc) (product)
37377811000001103	Lopid 600mg tablets (CST Pharma Ltd) (product)
40462511000001109	Lopid 600mg tablets (DE Pharmaceuticals) (product)
16200611000001104	Lopid 600mg tablets (Lexon (UK) Ltd) (product)
37530411000001104	Lopid 600mg tablets (Mawdsley-Brooks & Company Ltd) (product)
389111000001109	Lopid 600mg tablets (Pfizer Ltd) (product)
16552811000001103	Lopid 600mg tablets (Stephar (U.K.) Ltd) (product)
15364211000001102	Luvinsta XL 80mg tablets (Actavis UK Ltd) (product)
13929511000001105	MaxEPA 1g capsules (Doncaster Pharmaceuticals Ltd) (product)
13177011000001105	MaxEPA 1g capsules (Dowelhurst Ltd) (product)
16206111000001105	MaxEPA 1g capsules (Lexon (UK) Ltd) (product)
16553811000001106	MaxEPA 1g capsules (Mawdsley-Brooks & Company Ltd) (product)
10538311000001103	MaxEPA 1g capsules (PI) (Waymade Ltd) (product)
2838911000001109	MaxEPA 1g capsules (Seven Seas Ltd) (product)
14488311000001103	MaxEPA 1g capsules (Sigma Pharmaceuticals Plc) (product)
279311000001109	MaxEPA liquid (Seven Seas Ltd) (product)
16207911000001106	Modalim 100mg tablets (Lexon (UK) Ltd) (product)
16556711000001105	Modalim 100mg tablets (Mawdsley-Brooks & Company Ltd) (product)
457811000001109	Modalim 100mg tablets (Sanofi-Synthelabo Ltd) (product)
23864311000001100	Nandovar XL 80mg tablets (Sandoz Ltd) (product)
24096011000001105	Nebbaro 1000mg capsules (Zentiva Pharma UK Ltd) (product)
16564411000001104	Niaspan 1g modified-release tablets (Mawdsley-Brooks & Company Ltd) (product)
4994211000001103	Niaspan 1g modified-release tablets (Merck Pharmaceuticals) (product)
17571411000001108	Niaspan 1g modified-release tablets (Sigma Pharmaceuticals Plc) (product)
4994511000001100	Niaspan 375mg modified-release tablets (Merck Pharmaceuticals) (product)
16563811000001100	Niaspan 500mg modified-release tablets (Mawdsley-Brooks & Company Ltd) (product)
4993311000001109	Niaspan 500mg modified-release tablets (Merck Pharmaceuticals) (product)
16564011000001108	Niaspan 750mg modified-release tablets (Mawdsley-Brooks & Company Ltd) (product)
4993911000001105	Niaspan 750mg modified-release tablets (Merck Pharmaceuticals) (product)
408059009	Nicotinic acid 1000mg m/r tablet (product)
408057006	Nicotinic acid 500mg m/r tablet (product)
28361411000001106	Nicotinic acid 500mg modified-release tablets (Special Order) (product)
16068311000001104	Nicotinic acid 500mg oral powder sachets (Special Order) (product)
16017411000001108	Nicotinic acid 50mg capsules (Special Order) (product)
13646011000001109	Nicotinic acid 50mg tablets (Special Order) (product)
4257411000001101	Nicotinic acid 50mg tablets (Unichem Plc) (product)
408058001	Nicotinic acid 750mg m/r tablet (product)
38754811000001103	Nilemdo 180mg tablets (Daiichi Sankyo UK Ltd) (product)
38755111000001109	Nustendi 180mg/10mg tablets (Daiichi Sankyo UK Ltd) (product)
44977111000001108	Nustendi 180mg/10mg tablets (Pilsco Ltd) (product)
18063011000001101	Olbetam 250mg capsules (Lexon (UK) Ltd) (product)
18176611000001104	Olbetam 250mg capsules (Mawdsley-Brooks & Company Ltd) (product)
3698311000001102	Olbetam 250mg capsules (Pfizer Ltd) (product)
14667311000001103	Olbetam 250mg capsules (Sigma Pharmaceuticals Plc) (product)
30272511000001102	Olbetam 250mg capsules (Waymade Healthcare Plc) (product)
4334511000001103	Omacor capsules (Ceuta Healthcare Ltd) (product)
19618711000001103	Omacor capsules (Doncaster Pharmaceuticals Ltd) (product)
17342811000001104	Omacor capsules (Mawdsley-Brooks & Company Ltd) (product)
43371911000001107	Omacor capsules (Necessity Supplies Ltd) (product)
22704911000001105	Omacor capsules (Waymade Healthcare Plc) (product)
24658511000001104	Omega 3 1000mg capsules (Alissa Healthcare Research Ltd) (product)
23304211000001106	Omega 3-acid-ethyl esters 1000mg capsules (Glenmark Generics (Europe) Ltd) (product)
42179411000001102	Omega 3-acid-ethyl esters 1000mg capsules (Strides Pharma UK Ltd) (product)
35394111000001108	Omega-3 600mg capsules (Vitabiotics Ltd) (product)
16735311000001101	Pinmactil 80mg modified-release tablets (Viatris UK Healthcare Ltd) (product)
30841911000001106	Praluent 150mg/1ml solution for injection pre-filled pens (Sanofi) (product)
39479611000001107	Praluent 300mg/2ml solution for injection pre-filled pens (Sanofi) (product)
30840811000001109	Praluent 75mg/1ml solution for injection pre-filled pens (Sanofi) (product)
7976411000001108	Pravastatin 10mg tablets (A A H Pharmaceuticals Ltd) (product)
18465211000001102	Pravastatin 10mg tablets (Accord-UK Ltd) (product)
9806311000001106	Pravastatin 10mg tablets (Almus Pharmaceutical Ltd) (product)
7958411000001106	Pravastatin 10mg tablets (Alpharma Limited) (product)
13768211000001101	Pravastatin 10mg tablets (Apotex Europe Ltd) (product)
7943211000001101	Pravastatin 10mg tablets (Approved Prescription Services) (product)
10403811000001101	Pravastatin 10mg tablets (Arrow Generics Ltd) (product)
30113411000001104	Pravastatin 10mg tablets (DE Pharmaceuticals) (product)
10298911000001103	Pravastatin 10mg tablets (Focus Pharmaceuticals Ltd) (product)
7959511000001104	Pravastatin 10mg tablets (IVAX Pharmaceuticals UK Ltd) (product)
8098211000001102	Pravastatin 10mg tablets (Kent Pharma (UK) Ltd) (product)
37129211000001100	Pravastatin 10mg tablets (Mawdsley-Brooks & Company Ltd) (product)
39171111000001104	Pravastatin 10mg tablets (Medihealth (Northern) Ltd) (product)
19731611000001100	Pravastatin 10mg tablets (Medreich Plc) (product)
35175811000001102	Pravastatin 10mg tablets (Milpharm Ltd) (product)
5502811000001105	Pravastatin 10mg tablets (PI) (Dowelhurst Ltd) (product)
5401211000001109	Pravastatin 10mg tablets (PI) (Waymade Ltd) (product)
17915411000001109	Pravastatin 10mg tablets (Phoenix Healthcare Distribution Ltd) (product)
11410411000001102	Pravastatin 10mg tablets (Pliva Pharma Ltd) (product)
7997711000001109	Pravastatin 10mg tablets (Sandoz Ltd) (product)
15174911000001105	Pravastatin 10mg tablets (Sigma Pharmaceuticals Plc) (product)
8103411000001103	Pravastatin 10mg tablets (Sun Pharma UK Ltd) (product)
13761111000001104	Pravastatin 10mg tablets (Tillomed Laboratories Ltd) (product)
8027011000001101	Pravastatin 10mg tablets (Unichem Plc) (product)
8112911000001101	Pravastatin 10mg tablets (Viatris UK Healthcare Ltd) (product)
21850611000001104	Pravastatin 10mg tablets (Waymade Healthcare Plc) (product)
8101611000001104	Pravastatin 10mg tablets (Zentiva Pharma UK Ltd) (product)
7976911000001100	Pravastatin 20mg tablets (A A H Pharmaceuticals Ltd) (product)
18465411000001103	Pravastatin 20mg tablets (Accord-UK Ltd) (product)
9806911000001107	Pravastatin 20mg tablets (Almus Pharmaceutical Ltd) (product)
7958811000001108	Pravastatin 20mg tablets (Alpharma Limited) (product)
13768411000001102	Pravastatin 20mg tablets (Apotex Europe Ltd) (product)
7943411000001102	Pravastatin 20mg tablets (Approved Prescription Services) (product)
10404011000001109	Pravastatin 20mg tablets (Arrow Generics Ltd) (product)
30113611000001101	Pravastatin 20mg tablets (DE Pharmaceuticals) (product)
10298411000001106	Pravastatin 20mg tablets (Focus Pharmaceuticals Ltd) (product)
7959711000001109	Pravastatin 20mg tablets (IVAX Pharmaceuticals UK Ltd) (product)
8099311000001104	Pravastatin 20mg tablets (Kent Pharma (UK) Ltd) (product)
37129411000001101	Pravastatin 20mg tablets (Mawdsley-Brooks & Company Ltd) (product)
39173111000001103	Pravastatin 20mg tablets (Medihealth (Northern) Ltd) (product)
19731911000001106	Pravastatin 20mg tablets (Medreich Plc) (product)
35176011000001104	Pravastatin 20mg tablets (Milpharm Ltd) (product)
5458311000001103	Pravastatin 20mg tablets (PI) (Dowelhurst Ltd) (product)
17915711000001103	Pravastatin 20mg tablets (Phoenix Healthcare Distribution Ltd) (product)
11410611000001104	Pravastatin 20mg tablets (Pliva Pharma Ltd) (product)
7998011000001108	Pravastatin 20mg tablets (Sandoz Ltd) (product)
15175111000001106	Pravastatin 20mg tablets (Sigma Pharmaceuticals Plc) (product)
8103611000001100	Pravastatin 20mg tablets (Sun Pharma UK Ltd) (product)
13761311000001102	Pravastatin 20mg tablets (Tillomed Laboratories Ltd) (product)
8027311000001103	Pravastatin 20mg tablets (Unichem Plc) (product)
8113111000001105	Pravastatin 20mg tablets (Viatris UK Healthcare Ltd) (product)
21850811000001100	Pravastatin 20mg tablets (Waymade Healthcare Plc) (product)
8101811000001100	Pravastatin 20mg tablets (Zentiva Pharma UK Ltd) (product)
13882811000001101	Pravastatin 20mg/5ml oral solution (Special Order) (product)
13885211000001107	Pravastatin 20mg/5ml oral suspension (Special Order) (product)
7977111000001100	Pravastatin 40mg tablets (A A H Pharmaceuticals Ltd) (product)
18465611000001100	Pravastatin 40mg tablets (Accord-UK Ltd) (product)
